"Time","power 3devo-recycling-station","power olsk-large-laser-1","power prusa-mini-1","power prusa-mini-2","power prusa-mk4-1","power prusa-mk4-2","power prusa-mk4-3","power prusa-xl-1"
2024-11-26 23:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-26 23:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-27 07:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-27 07:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-27 08:01:00,,0 W,,,,,,
2024-11-27 08:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-27 08:11:00,,0 W,,,,,,
2024-11-27 08:16:00,,0 W,,,,,,
2024-11-27 08:21:00,,0 W,0 W,0 W,,,,
2024-11-27 08:26:00,,0 W,,,0 W,,,0 W
2024-11-27 08:31:00,,0 W,,,,0 W,,
2024-11-27 08:36:00,0 W,0 W,,,,,0 W,
2024-11-27 08:41:00,,0 W,,,,,,
2024-11-27 08:46:00,,0 W,,,,,,
2024-11-27 08:51:00,,0 W,,,,,,
2024-11-27 08:56:00,,0 W,,,,,,
2024-11-27 09:01:00,,0 W,,,,,,
2024-11-27 09:06:00,,0 W,,,,,,
2024-11-27 09:11:00,,0 W,,,,,,
2024-11-27 09:16:00,,0 W,,,,,,
2024-11-27 09:21:00,,0 W,,,,,,
2024-11-27 09:26:00,,0 W,,,,,,
2024-11-27 09:31:00,,0 W,,,,,,
2024-11-27 09:36:00,,0 W,,,,,,
2024-11-27 09:41:00,,0 W,,,,,,
2024-11-27 09:46:00,,0 W,,0 W,,,,
2024-11-27 09:51:00,,0 W,,,,,,
2024-11-27 09:56:00,,0 W,0 W,,,,,
2024-11-27 10:01:00,,0 W,,,,,,
2024-11-27 10:06:00,,0 W,,,,,,
2024-11-27 10:11:00,,0 W,,,,,,
2024-11-27 10:16:00,,0 W,,,,,,
2024-11-27 10:21:00,,0 W,,,,,,
2024-11-27 10:26:00,,0 W,,,,,,
2024-11-27 10:31:00,,0 W,,,,,,
2024-11-27 10:36:00,,0 W,,,,,,
2024-11-27 10:41:00,,0 W,,,,,,
2024-11-27 10:46:00,,0 W,,,,,,
2024-11-27 10:51:00,,0 W,,,,,,
2024-11-27 10:56:00,,0 W,,,,,,
2024-11-27 11:01:00,,0 W,,,,,,
2024-11-27 11:06:00,,0 W,,,,,,
2024-11-27 11:11:00,,0 W,,,,,,
2024-11-27 11:16:00,,0 W,,,,,,
2024-11-27 11:21:00,,0 W,,,,,,
2024-11-27 11:26:00,,0 W,,,,,17.1 W,
2024-11-27 11:31:00,,0 W,,,,,,
2024-11-27 11:36:00,,0 W,,,,,,
2024-11-27 11:41:00,,0 W,,,,,,
2024-11-27 11:46:00,,0 W,,,,,,
2024-11-27 11:51:00,,0 W,,,,,,
2024-11-27 11:56:00,,0 W,,,,,,
2024-11-27 12:01:00,,0 W,,,,,,
2024-11-27 12:06:00,,55.0 W,,,,,,
2024-11-27 12:11:00,,66.6 W,,,,,,
2024-11-27 12:16:00,,73.0 W,,,,,,
2024-11-27 12:21:00,,208 W,,,,,,
2024-11-27 12:26:00,,380 W,,,,,,
2024-11-27 12:31:00,,365 W,,,,,,
2024-11-27 12:36:00,,474 W,,,,,,
2024-11-27 12:41:00,,250 W,,,,,,
2024-11-27 12:46:00,,530 W,,,,,,
2024-11-28 06:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 06:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 07:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 07:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 07:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 07:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 07:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 08:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-28 09:01:00,,0 W,,,,,,
2024-11-28 09:06:00,,0 W,,,,,,
2024-11-28 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,,0 W
2024-11-28 09:16:00,,0 W,,,,,0 W,
2024-11-28 09:21:00,,0 W,,,,,,
2024-11-28 09:26:00,,0 W,,,,,,
2024-11-28 09:31:00,,0 W,,,,,,
2024-11-28 09:36:00,,0 W,,,,,,
2024-11-28 09:41:00,,0 W,,,,,,
2024-11-28 09:46:00,,0 W,,0 W,,,,
2024-11-28 09:51:00,,0 W,,,,,,
2024-11-28 09:56:00,,0 W,,,,,,
2024-11-28 10:01:00,,0 W,0 W,,,,,
2024-11-28 10:06:00,,0 W,,,,,,
2024-11-28 10:11:00,,0 W,,,0 W,,,
2024-11-28 10:16:00,,0 W,,,,,,
2024-11-28 10:21:00,,0 W,,,,0 W,,0 W
2024-11-28 10:26:00,,0 W,,,,,,
2024-11-28 10:31:00,,0 W,,,,,,
2024-11-28 10:36:00,,0 W,,,,,,
2024-11-28 10:41:00,,0 W,,,,,,
2024-11-28 10:46:00,,0 W,,,,,,
2024-11-28 10:51:00,,0 W,,,,,31.6 W,
2024-11-28 10:56:00,,0 W,,,,,90.8 W,
2024-11-28 11:01:00,,0 W,,,,,95.1 W,
2024-11-28 11:06:00,9.10 W,0 W,0 W,0 W,0 W,0 W,124 W,0 W
2024-11-28 11:11:00,175 W,0 W,0 W,0 W,0 W,0 W,115 W,0 W
2024-11-28 11:16:00,126 W,0 W,0 W,0 W,0 W,0 W,114 W,0 W
2024-11-28 11:21:00,100 W,0 W,0 W,0 W,0 W,0 W,114 W,0 W
2024-11-28 11:26:00,77.9 W,0 W,0 W,0 W,0 W,0 W,111 W,0 W
2024-11-28 11:31:00,74.7 W,0 W,0 W,0 W,0 W,0 W,111 W,0 W
2024-11-28 11:36:00,73.8 W,0 W,0 W,0 W,0 W,0 W,111 W,0 W
2024-11-28 11:41:00,72.6 W,0 W,0 W,0 W,0 W,0 W,109 W,0 W
2024-11-28 11:46:00,74.3 W,0 W,0 W,0 W,0 W,0 W,108 W,0 W
2024-11-28 11:51:00,70.7 W,0 W,0 W,0 W,0 W,0 W,107 W,29.2 W
2024-11-28 11:56:00,71.3 W,0 W,0 W,0 W,0 W,0 W,108 W,12.9 W
2024-11-28 12:01:00,72.3 W,0 W,0 W,0 W,0 W,0 W,107 W,11.6 W
2024-11-28 12:06:00,69.9 W,0 W,0 W,0 W,0 W,0 W,107 W,11.6 W
2024-11-28 12:11:00,72.1 W,0 W,0 W,0 W,0 W,0 W,106 W,11.6 W
2024-11-28 12:16:00,70.0 W,0 W,0 W,0 W,0 W,0 W,105 W,11.6 W
2024-11-28 12:21:00,69.6 W,0 W,0 W,0 W,0 W,0 W,106 W,11.6 W
2024-11-28 12:26:00,70.0 W,0 W,0 W,0 W,0 W,0 W,105 W,11.6 W
2024-11-28 12:31:00,69.5 W,0 W,0 W,0 W,0 W,0 W,104 W,11.5 W
2024-11-28 12:36:00,70.4 W,0 W,0 W,0 W,0 W,0 W,104 W,11.5 W
2024-11-28 12:41:00,70.6 W,0 W,0 W,0 W,0 W,0 W,103 W,11.5 W
2024-11-28 12:46:00,70.4 W,0 W,0 W,0 W,0 W,0 W,102 W,207 W
2024-11-28 12:51:00,70.2 W,0 W,0 W,0 W,0 W,0 W,101 W,117 W
2024-11-28 12:56:00,69.9 W,0 W,0 W,0 W,0 W,0 W,103 W,128 W
2024-11-28 13:01:00,70.3 W,0 W,0 W,0 W,0 W,0 W,104 W,136 W
2024-11-28 13:06:00,69.8 W,0 W,0 W,0 W,0 W,0 W,104 W,135 W
2024-11-28 13:11:00,69.9 W,0 W,0 W,0 W,0 W,0 W,100 W,133 W
2024-11-28 13:16:00,70.5 W,0 W,0 W,0 W,0 W,0 W,101 W,132 W
2024-11-28 13:21:00,70.4 W,0 W,0 W,0 W,0 W,0 W,100 W,132 W
2024-11-28 13:26:00,69.8 W,0 W,0 W,0 W,0 W,0 W,101 W,132 W
2024-11-28 13:31:00,70.4 W,0 W,0 W,0 W,0 W,0 W,100 W,132 W
2024-11-28 13:36:00,69.7 W,0 W,0 W,0 W,0 W,0 W,101 W,131 W
2024-11-28 13:41:00,69.9 W,0 W,0 W,0 W,0 W,0 W,101 W,130 W
2024-11-28 13:46:00,70.0 W,0 W,0 W,0 W,0 W,0 W,100 W,132 W
2024-11-28 13:51:00,68.3 W,0 W,0 W,0 W,0 W,0 W,99.4 W,130 W
2024-11-28 13:56:00,69.7 W,0 W,0 W,0 W,0 W,0 W,102 W,131 W
2024-11-28 14:01:00,69.8 W,0 W,0 W,0 W,0 W,0 W,100 W,132 W
2024-11-28 14:06:00,70.3 W,0 W,0 W,0 W,0 W,0 W,101 W,129 W
2024-11-28 14:11:00,68.8 W,0 W,0 W,0 W,0 W,0 W,101 W,128 W
2024-11-28 14:16:00,68.9 W,0 W,0 W,0 W,0 W,0 W,100 W,129 W
2024-11-28 14:21:00,52.1 W,0 W,0 W,0 W,0 W,0 W,102 W,128 W
2024-11-28 14:26:00,10.8 W,0 W,0 W,0 W,0 W,0 W,102 W,129 W
2024-11-28 14:31:00,10.8 W,0 W,0 W,0 W,0 W,0 W,101 W,128 W
2024-11-28 14:36:00,10.8 W,0 W,0 W,0 W,0 W,0 W,101 W,128 W
2024-11-28 14:41:00,10.8 W,0 W,0 W,0 W,0 W,0 W,101 W,129 W
2024-11-28 14:46:00,10.8 W,0 W,0 W,0 W,0 W,0 W,99.9 W,129 W
2024-11-28 14:51:00,10.8 W,0 W,0 W,0 W,0 W,0 W,101 W,128 W
2024-11-28 14:56:00,10.8 W,0 W,0 W,0 W,0 W,0 W,100.0 W,129 W
2024-11-28 15:01:00,10.8 W,0 W,0 W,0 W,0 W,0 W,100 W,128 W
2024-11-28 15:06:00,10.8 W,0 W,0 W,0 W,0 W,0 W,102 W,127 W
2024-11-28 15:11:00,8.97 W,0 W,0 W,0 W,0 W,0 W,99.9 W,125 W
2024-11-28 15:16:00,5.57 W,0 W,0 W,0 W,0 W,0 W,100 W,126 W
2024-11-28 15:21:00,12.2 W,0 W,0 W,0 W,0 W,0 W,101 W,127 W
2024-11-28 15:26:00,12.2 W,0 W,0 W,0 W,0 W,0 W,100 W,125 W
2024-11-28 15:31:00,12.2 W,0 W,0 W,0 W,0 W,0 W,99.7 W,127 W
2024-11-28 15:36:00,8.15 W,0 W,0 W,0 W,0 W,0 W,99.9 W,126 W
2024-11-28 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,100 W,127 W
2024-11-28 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,100 W,128 W
2024-11-28 15:51:00,0 W,0 W,0 W,0 W,0 W,0 W,99.0 W,126 W
2024-11-28 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,99.7 W,127 W
2024-11-28 16:01:00,0 W,0 W,0 W,0 W,0 W,0 W,100 W,127 W
2024-11-28 16:06:00,0 W,0 W,0 W,0 W,0 W,0 W,98.4 W,126 W
2024-11-28 16:11:00,0 W,0 W,0 W,0 W,0 W,0 W,99.9 W,124 W
2024-11-28 16:16:00,7.75 W,0 W,0 W,0 W,0 W,0 W,99.9 W,125 W
2024-11-28 16:21:00,378 W,0 W,0 W,0 W,0 W,0 W,99.3 W,123 W
2024-11-28 16:26:00,161 W,0 W,0 W,0 W,0 W,0 W,98.4 W,123 W
2024-11-28 16:31:00,113 W,0 W,0 W,0 W,0 W,0 W,101 W,122 W
2024-11-28 16:36:00,116 W,0 W,0 W,0 W,0 W,0 W,98.6 W,121 W
2024-11-28 16:41:00,120 W,0 W,0 W,0 W,0 W,0 W,98.9 W,122 W
2024-11-28 16:46:00,106 W,0 W,0 W,0 W,0 W,0 W,98.3 W,93.4 W
2024-11-28 16:51:00,89.8 W,0 W,0 W,0 W,0 W,0 W,98.6 W,14.9 W
2024-11-28 16:56:00,87.5 W,0 W,0 W,0 W,0 W,0 W,99.0 W,118 W
2024-11-28 17:01:00,91.5 W,0 W,0 W,0 W,0 W,0 W,99.1 W,75.4 W
2024-11-28 17:06:00,87.0 W,0 W,0 W,0 W,0 W,0 W,98.6 W,82.0 W
2024-11-28 17:11:00,99.0 W,0 W,0 W,0 W,0 W,0 W,99.1 W,93.9 W
2024-11-28 17:16:00,96.2 W,0 W,0 W,0 W,0 W,0 W,98.4 W,91.2 W
2024-11-28 17:21:00,98.1 W,0 W,0 W,0 W,0 W,0 W,99.0 W,92.1 W
2024-11-28 17:26:00,99.1 W,0 W,0 W,0 W,0 W,0 W,98.5 W,90.2 W
2024-11-28 17:31:00,96.6 W,0 W,0 W,0 W,0 W,0 W,99.0 W,91.5 W
2024-11-28 17:36:00,96.7 W,0 W,0 W,0 W,0 W,0 W,98.6 W,89.4 W
2024-11-28 17:41:00,99.4 W,0 W,0 W,0 W,0 W,0 W,98.3 W,90.1 W
2024-11-28 17:46:00,96.5 W,0 W,0 W,0 W,0 W,0 W,98.9 W,88.3 W
2024-11-28 17:51:00,95.5 W,0 W,0 W,0 W,0 W,0 W,98.5 W,89 W
2024-11-28 17:56:00,96.8 W,0 W,0 W,0 W,0 W,0 W,98.1 W,88.0 W
2024-11-28 18:01:00,98.7 W,0 W,0 W,0 W,0 W,0 W,98.3 W,89.2 W
2024-11-28 18:06:00,97.7 W,0 W,0 W,0 W,0 W,0 W,98.7 W,87.0 W
2024-11-28 18:11:00,95.4 W,0 W,0 W,0 W,0 W,0 W,99.7 W,88.4 W
2024-11-28 18:16:00,97.7 W,0 W,0 W,0 W,0 W,0 W,98.8 W,87.8 W
2024-11-28 18:21:00,96.1 W,0 W,0 W,0 W,0 W,0 W,96.9 W,86.6 W
2024-11-28 18:26:00,92.3 W,0 W,0 W,0 W,0 W,0 W,96.4 W,87.8 W
2024-11-28 18:31:00,93.0 W,0 W,0 W,0 W,0 W,0 W,95.9 W,88.2 W
2024-11-28 18:36:00,1.54 W,0 W,0 W,0 W,0 W,0 W,94.1 W,44.3 W
2024-11-28 18:41:00,0 W,0 W,0 W,0 W,0 W,0 W,93.7 W,0 W
2024-11-28 18:46:00,0 W,0 W,0 W,0 W,0 W,0 W,17.4 W,0 W
2024-11-28 18:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.5 W,0 W
2024-11-28 18:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 19:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 20:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 20:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 20:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 20:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 20:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 21:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 21:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 22:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 22:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 22:56:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 23:01:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:06:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:11:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 23:16:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 23:21:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:26:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:31:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:36:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:41:00,0 W,0 W,0 W,0 W,0 W,0 W,13.3 W,0 W
2024-11-28 23:46:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-28 23:51:00,0 W,0 W,0 W,0 W,0 W,0 W,13.4 W,0 W
2024-11-29 07:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-29 07:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-29 07:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-29 07:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-29 09:26:00,,0 W,,,0 W,,,
2024-11-29 09:31:00,0 W,0 W,0 W,0 W,,0 W,0 W,0 W
2024-11-29 09:36:00,,0 W,,,,,,
2024-11-29 09:41:00,,0 W,0 W,0 W,0 W,0 W,,
2024-11-29 09:46:00,0 W,0 W,,,,,0 W,0 W
2024-11-29 09:51:00,,0 W,,,,,,
2024-11-29 09:56:00,,0 W,,,,,,
2024-11-29 10:01:00,,0 W,,,,,,
2024-11-29 10:06:00,,0 W,,,,,,
2024-11-29 10:11:00,,0 W,,0 W,,,,
2024-11-29 10:16:00,,0 W,0 W,,,,,
2024-11-29 10:21:00,,0 W,,,,,,
2024-11-29 10:26:00,,0 W,,,0 W,,,
2024-11-29 10:31:00,,0 W,,,,,,0 W
2024-11-29 10:36:00,,0 W,,,,0 W,,
2024-11-29 10:41:00,,0 W,,,,,,
2024-11-29 10:46:00,,0 W,,,,,,
2024-11-29 10:51:00,,0 W,,,,,,
2024-11-29 10:56:00,,0 W,,,,,,
2024-11-29 11:01:00,,0 W,,,,,,
2024-11-29 11:06:00,,0 W,,,,,,
2024-11-29 11:11:00,,0 W,,,,,,
2024-11-29 11:16:00,,0 W,,,,,,
2024-11-29 11:21:00,,0 W,,,,,,
2024-11-29 11:26:00,,0 W,,,,,,
2024-11-29 11:31:00,,0 W,,,,,,
2024-11-29 11:36:00,,0 W,,,,,,
2024-11-29 11:41:00,,0 W,,,,,,
2024-11-29 11:46:00,,0 W,,,,,,
2024-11-29 11:51:00,,0 W,,,,,,
2024-11-29 11:56:00,,0 W,,,,,,
2024-11-29 12:01:00,,0 W,,,,,,
2024-11-29 12:06:00,,0 W,,,,,,
2024-11-29 12:11:00,,0 W,,,,,,
2024-11-29 12:16:00,,0 W,,,,,,
2024-11-29 12:21:00,,0 W,,,,,,
2024-11-29 12:26:00,,0 W,,,,,,
2024-11-29 12:31:00,,0 W,,,,,,
2024-11-29 12:36:00,,0 W,,,,,,
2024-11-29 12:41:00,,0 W,,,,,,
2024-11-29 12:46:00,,0 W,,,,,,
2024-11-29 12:51:00,,0 W,,,,,,
2024-11-29 12:56:00,,0 W,,,,,,
2024-11-29 13:01:00,,0 W,,,,,0 W,
2024-11-29 13:06:00,,0 W,,,,,,
2024-11-29 13:11:00,,0 W,,,,,,
2024-11-29 13:16:00,,0 W,,,,,,
2024-11-29 13:21:00,,0 W,,,,,,
2024-11-29 13:26:00,,0 W,,,,,,
2024-11-29 13:31:00,,0 W,,,,,,
2024-11-29 13:36:00,,0 W,,,,,,
2024-11-29 13:41:00,,0 W,,,,,,
2024-11-29 13:46:00,,0 W,,,,,,
2024-11-29 13:51:00,,0 W,,,,,,
2024-11-29 13:56:00,,0 W,,,,,,
2024-11-29 14:01:00,,0 W,,,,,,
2024-11-29 14:06:00,,0 W,,,,,,
2024-11-29 14:11:00,,0 W,,,,,,
2024-11-29 14:16:00,,304 W,,,,,,
2024-11-29 14:21:00,,205 W,,,,,,
2024-11-29 14:26:00,,243 W,,,,,,
2024-11-29 14:31:00,,281 W,,,,,,
2024-11-29 14:36:00,,333 W,8.12 W,54.8 W,,,,
2024-11-29 14:41:00,,305 W,,65.4 W,,,,
2024-11-29 14:46:00,,407 W,,89.3 W,,,,
2024-11-29 14:51:00,,146 W,,4.40 W,,,,
2024-11-29 14:56:00,,340 W,3.70 W,,,,,
2024-11-29 15:01:00,,106 W,2.60 W,,,,,
2024-11-29 15:06:00,,0 W,,,,,,
2024-11-29 15:11:00,,0 W,,2.70 W,,,,
2024-11-29 15:16:00,,0 W,,,,,,
2024-11-29 15:21:00,,0 W,,,,,,
2024-11-29 15:26:00,,0 W,,,,,,
2024-11-29 15:31:00,,0 W,3.10 W,,,,,
2024-11-29 15:36:00,,0 W,,,,,,
2024-11-29 15:41:00,,0 W,,,,,,
2024-11-29 15:46:00,,0 W,,,,,,
2024-11-29 15:51:00,,0 W,,,,,,
2024-11-29 15:56:00,,0 W,,,,,,
2024-11-29 16:01:00,,0 W,,,,,,
2024-11-29 16:06:00,,0 W,,,,,,
2024-11-29 16:11:00,,0 W,,,,,,
2024-11-29 16:16:00,,0 W,,,,,,
2024-11-29 16:21:00,,0 W,,,,,,
2024-11-29 16:26:00,,0 W,,,,,,
2024-11-29 16:31:00,,0 W,,,,,,
2024-11-29 16:36:00,,0 W,,,,,,
2024-11-29 16:41:00,,0 W,,63.6 W,,,,
2024-11-29 16:46:00,,0 W,,76.4 W,,,,
2024-11-29 16:51:00,,0 W,,89.2 W,,,,
2024-11-29 17:01:00,,0 W,,85.1 W,,,,
2024-11-29 17:06:00,,0 W,,83.5 W,,,,
2024-11-29 17:11:00,,0 W,,83.2 W,,,,
2024-11-29 17:16:00,,0 W,,82.7 W,,,,
2024-11-29 17:21:00,,0 W,,79.9 W,,,,
2024-11-29 17:26:00,,0 W,,79.0 W,,,,
2024-11-29 17:31:00,,0 W,,77.8 W,,,,
2024-11-29 17:36:00,,0 W,,78.9 W,,,,
2024-11-29 17:41:00,,327 W,,79.0 W,,,,
2024-11-29 17:46:00,,215 W,,77.4 W,,,,
2024-11-29 17:51:00,,237 W,,75.5 W,,,,
2024-11-29 17:56:00,,200 W,,56.4 W,,,115 W,
2024-11-29 18:01:00,,214 W,,2.70 W,,,96.3 W,
2024-11-29 18:06:00,,229 W,,,,,110 W,
2024-11-29 18:11:00,,199 W,,,,,110 W,
2024-11-29 18:16:00,,229 W,,,,,110 W,
2024-11-29 18:21:00,,200 W,,,,,113 W,
2024-11-29 18:26:00,,228 W,,,,,112 W,
2024-11-29 18:31:00,,209 W,,,,,111 W,
2024-11-29 18:36:00,,264 W,0 W,0 W,,,12.1 W,
2024-11-29 18:41:00,,233 W,,,,,,
2024-11-29 18:46:00,,264 W,,,,,,
2024-11-29 18:51:00,,158 W,,,,,,
2024-11-29 18:56:00,,48.4 W,,,,,,
2024-11-29 19:01:00,,0 W,,,,,,
2024-11-29 19:06:00,,0 W,,,,,,
2024-11-29 19:11:00,,0 W,0 W,,,,,
2024-11-29 19:16:00,,0 W,,,,,,
2024-11-29 19:21:00,,0 W,,0 W,,,,
2024-11-29 19:26:00,,0 W,,,,,,
2024-11-29 19:31:00,,0 W,,,,,,
2024-11-29 19:36:00,,0 W,,,,,,
2024-11-29 19:41:00,,0 W,,,,,,
2024-11-29 19:46:00,,0 W,,,,,,
2024-11-29 19:51:00,,0 W,,,,,,
